bigram	frequency	relative frequency	mutual information
turkeys and	1.0	1.6828783952071623e-05	0.000266906488677977
repeat i	1.0	1.6828783952071623e-05	0.0001995913528696905
to travel	1.0	1.6828783952071623e-05	-8.852863077988173e-05
the allen	1.0	1.6828783952071623e-05	-0.000133265298317125
van rensselaer	1.0	1.6828783952071623e-05	0.000266906488677977
heavily clothes	1.0	1.6828783952071623e-05	0.00017990293778029075
entered first	1.0	1.6828783952071623e-05	0.00016593378496554729
bedside table	1.0	1.6828783952071623e-05	0.000266906488677977
rang unless	1.0	1.6828783952071623e-05	0.0001995913528696905
towboats and	1.0	1.6828783952071623e-05	0.000266906488677977
churning great	1.0	1.6828783952071623e-05	0.000266906488677977
roads had	1.0	1.6828783952071623e-05	0.0001995913528696905
finish our	1.0	1.6828783952071623e-05	0.000266906488677977
manner patting	1.0	1.6828783952071623e-05	0.00017241774975779243
board he	1.0	1.6828783952071623e-05	0.00016593378496554729
the ration	1.0	1.6828783952071623e-05	-0.000133265298317125
asking harold	1.0	1.6828783952071623e-05	0.00016021452269089103
that whatever	1.0	1.6828783952071623e-05	-4.3469706039966e-05
angels these	1.0	1.6828783952071623e-05	0.00023324892077383375
parties of	1.0	1.6828783952071623e-05	0.00023324892077383375
to confess	1.0	1.6828783952071623e-05	-8.852863077988173e-05
japanese navy	1.0	1.6828783952071623e-05	0.00021356050568443403
bunk while	1.0	1.6828783952071623e-05	0.00023324892077383375
spend new	1.0	1.6828783952071623e-05	0.00017241774975779243
wednesday night	1.0	1.6828783952071623e-05	0.000266906488677977
t shove	1.0	1.6828783952071623e-05	4.784629454408932e-06
messhall kitchen	1.0	1.6828783952071623e-05	0.000266906488677977
morning from	1.0	1.6828783952071623e-05	9.56748626387882e-05
this proposal	1.0	1.6828783952071623e-05	1.584016244737902e-05
seaweed and	1.0	1.6828783952071623e-05	0.000266906488677977
camp the	1.0	1.6828783952071623e-05	0.00014624536987614754
fathom the	1.0	1.6828783952071623e-05	0.00021356050568443403
the nursery	1.0	1.6828783952071623e-05	-0.000133265298317125
he clambered	1.0	1.6828783952071623e-05	-8.316181721149773e-05
and stupid	1.0	1.6828783952071623e-05	-9.62978090082341e-05
an authentic	1.0	1.6828783952071623e-05	2.0468196635051426e-05
purdew lying	1.0	1.6828783952071623e-05	0.00014624536987614754
faces he	1.0	1.6828783952071623e-05	0.00016021452269089103
sensed there	1.0	1.6828783952071623e-05	0.00021356050568443403
rich had	1.0	1.6828783952071623e-05	0.00016021452269089103
at litowski	1.0	1.6828783952071623e-05	-2.3781290950566247e-05
change them	1.0	1.6828783952071623e-05	0.0001995913528696905
joseph simmons	1.0	1.6828783952071623e-05	0.0001995913528696905
and do	1.0	1.6828783952071623e-05	-9.62978090082341e-05
god we	1.0	1.6828783952071623e-05	7.995253722303988e-05
were dragged	1.0	1.6828783952071623e-05	7.797815456516622e-07
spring of	1.0	1.6828783952071623e-05	0.00021356050568443403
sangallo studied	1.0	1.6828783952071623e-05	0.00023324892077383375
here two	1.0	1.6828783952071623e-05	6.0609729331439834e-05
huge stainless	1.0	1.6828783952071623e-05	0.00018875603615576766
moving back	1.0	1.6828783952071623e-05	0.00013876018185364917
addressed as	1.0	1.6828783952071623e-05	0.00018875603615576766
asking you	1.0	1.6828783952071623e-05	0.00016021452269089103
slacking off	1.0	1.6828783952071623e-05	0.000266906488677977
he enjoyed	1.0	1.6828783952071623e-05	-8.316181721149773e-05
near strangers	1.0	1.6828783952071623e-05	0.00010870111968531128
and no	1.0	1.6828783952071623e-05	-9.62978090082341e-05
into detail	1.0	1.6828783952071623e-05	2.4253822472566578e-05
pummeled him	1.0	1.6828783952071623e-05	0.000266906488677977
seemed right	1.0	1.6828783952071623e-05	7.231998154174266e-05
so lousy	1.0	1.6828783952071623e-05	2.8359726830501693e-05
rugs she	1.0	1.6828783952071623e-05	0.000266906488677977
and dress	1.0	1.6828783952071623e-05	-9.62978090082341e-05
age for	1.0	1.6828783952071623e-05	0.00017990293778029075
death a	1.0	1.6828783952071623e-05	0.00012144090034748117
that nearly	1.0	1.6828783952071623e-05	-4.3469706039966e-05
ceremony only	1.0	1.6828783952071623e-05	0.000266906488677977
paper was	1.0	1.6828783952071623e-05	0.00014235868758945454
immediately lost	1.0	1.6828783952071623e-05	0.00017990293778029075
horizon somewhere	1.0	1.6828783952071623e-05	0.0001995913528696905
cadillac driving	1.0	1.6828783952071623e-05	0.0001995913528696905
moved up	1.0	1.6828783952071623e-05	0.0001106055836335583
the important	1.0	1.6828783952071623e-05	-0.000133265298317125
like focusing	1.0	1.6828783952071623e-05	2.1697568787625014e-05
in wheeling	1.0	1.6828783952071623e-05	-6.713856209802449e-05
scotty murmured	1.0	1.6828783952071623e-05	8.65843182825651e-05
slowly with	1.0	1.6828783952071623e-05	0.00013541005316222466
wipe my	1.0	1.6828783952071623e-05	0.00023324892077383375
while pullen	1.0	1.6828783952071623e-05	7.694801572941505e-05
him think	1.0	1.6828783952071623e-05	-2.1788904544592022e-05
when their	1.0	1.6828783952071623e-05	1.1615098259574532e-05
metal shutters	1.0	1.6828783952071623e-05	0.00018875603615576766
decided this	1.0	1.6828783952071623e-05	0.00016021452269089103
the longest	1.0	1.6828783952071623e-05	-0.000133265298317125
atmosphere both	1.0	1.6828783952071623e-05	0.00021356050568443403
assurance that	1.0	1.6828783952071623e-05	0.00023324892077383375
people pierre	1.0	1.6828783952071623e-05	8.65843182825651e-05
human communication	1.0	1.6828783952071623e-05	0.00016021452269089103
lifelike and	1.0	1.6828783952071623e-05	0.00023324892077383375
all walking	1.0	1.6828783952071623e-05	6.574974416395848e-06
hole papa	1.0	1.6828783952071623e-05	0.00017990293778029075
kept it	1.0	1.6828783952071623e-05	0.00013227621706140403
face in	1.0	1.6828783952071623e-05	6.974109555329013e-05
box as	1.0	1.6828783952071623e-05	0.00012393157994237117
is full	1.0	1.6828783952071623e-05	2.3279389646470883e-05
that next	1.0	1.6828783952071623e-05	-4.3469706039966e-05
girl and	1.0	1.6828783952071623e-05	0.00011465439497338908
leaf with	1.0	1.6828783952071623e-05	0.00023324892077383375
to hellfire	1.0	1.6828783952071623e-05	-8.852863077988173e-05
the abdomen	1.0	1.6828783952071623e-05	-0.000133265298317125
hardly denting	1.0	1.6828783952071623e-05	0.00016593378496554729
indifferent hawk	1.0	1.6828783952071623e-05	0.00021356050568443403
forays into	1.0	1.6828783952071623e-05	0.000266906488677977
chapter 10	1.0	1.6828783952071623e-05	0.00021356050568443403
brandel rose	1.0	1.6828783952071623e-05	0.00021356050568443403
anyway hold	1.0	1.6828783952071623e-05	0.00021356050568443403
that finally	1.0	1.6828783952071623e-05	-4.3469706039966e-05
dope ridden	1.0	1.6828783952071623e-05	0.000266906488677977
how expectant	1.0	1.6828783952071623e-05	4.786994866926993e-05
never could	1.0	1.6828783952071623e-05	5.924181897846127e-05
jew day	1.0	1.6828783952071623e-05	0.00016021452269089103
still yelling	1.0	1.6828783952071623e-05	6.496108125311753e-05
cousin works	1.0	1.6828783952071623e-05	0.00012655695478674776
wilson i	1.0	1.6828783952071623e-05	0.00012393157994237117
gun ammo	1.0	1.6828783952071623e-05	0.00014235868758945454
nonsense pen	1.0	1.6828783952071623e-05	0.00023324892077383375
the relief	1.0	1.6828783952071623e-05	-0.000133265298317125
noticed how	1.0	1.6828783952071623e-05	0.00021356050568443403
estherson called	1.0	1.6828783952071623e-05	0.000266906488677977
him still	1.0	1.6828783952071623e-05	-2.1788904544592022e-05
big vulture	1.0	1.6828783952071623e-05	7.504355178116803e-05
1939 odilo	1.0	1.6828783952071623e-05	0.000266906488677977
kid by	1.0	1.6828783952071623e-05	0.00010339866345743338
opportunity in	1.0	1.6828783952071623e-05	0.00021356050568443403
a complete	1.0	1.6828783952071623e-05	-8.280132850085183e-05
were too	1.0	1.6828783952071623e-05	7.797815456516622e-07
down through	1.0	1.6828783952071623e-05	3.055066716310191e-05
afternoon reverend	1.0	1.6828783952071623e-05	0.00012393157994237117
after truth	1.0	1.6828783952071623e-05	6.273667983755522e-05
was nauseated	1.0	1.6828783952071623e-05	-7.274668308748383e-05
every eye	1.0	1.6828783952071623e-05	8.901270459591152e-05
le petit	1.0	1.6828783952071623e-05	0.000266906488677977
gone from	1.0	1.6828783952071623e-05	0.00010510261394950596
deep seated	1.0	1.6828783952071623e-05	0.00014235868758945454
flowers infectious	1.0	1.6828783952071623e-05	0.00016593378496554729
ahead there	1.0	1.6828783952071623e-05	0.0001550984682516244
little past	1.0	1.6828783952071623e-05	5.233816612582715e-05
reach him	1.0	1.6828783952071623e-05	0.00016021452269089103
love that	1.0	1.6828783952071623e-05	0.00013227621706140403
scuff through	1.0	1.6828783952071623e-05	0.000266906488677977
the holy	1.0	1.6828783952071623e-05	-0.000133265298317125
distributing his	1.0	1.6828783952071623e-05	0.000266906488677977
two big	1.0	1.6828783952071623e-05	5.412576453919467e-05
move that	1.0	1.6828783952071623e-05	0.000150470434063952
relieve himself	1.0	1.6828783952071623e-05	0.000266906488677977
goodnight all	1.0	1.6828783952071623e-05	0.000266906488677977
allen african	1.0	1.6828783952071623e-05	0.000266906488677977
to fling	1.0	1.6828783952071623e-05	-8.852863077988173e-05
new way	1.0	1.6828783952071623e-05	7.792901083760786e-05
its middle	1.0	1.6828783952071623e-05	7.231998154174266e-05
and underbrush	1.0	1.6828783952071623e-05	-9.62978090082341e-05
shouted out	1.0	1.6828783952071623e-05	0.00017990293778029075
of indignation	1.0	1.6828783952071623e-05	-8.578341134140178e-05
a miniature	1.0	1.6828783952071623e-05	-8.280132850085183e-05
smallish house	1.0	1.6828783952071623e-05	0.000266906488677977
my love	1.0	1.6828783952071623e-05	3.017857640516728e-05
name fell	1.0	1.6828783952071623e-05	0.00011465439497338908
ladies hands	1.0	1.6828783952071623e-05	0.00017241774975779243
them trusted	1.0	1.6828783952071623e-05	1.695647842244546e-05
a bedroom	1.0	1.6828783952071623e-05	-8.280132850085183e-05
nassau hotel	1.0	1.6828783952071623e-05	0.000266906488677977
plump woman	1.0	1.6828783952071623e-05	0.00023324892077383375
braids to	1.0	1.6828783952071623e-05	0.000266906488677977
the running	1.0	1.6828783952071623e-05	-0.000133265298317125
sat glacier	1.0	1.6828783952071623e-05	9.156895828085307e-05
steady with	1.0	1.6828783952071623e-05	0.000266906488677977
dieu gouging	1.0	1.6828783952071623e-05	0.000266906488677977
to reap	1.0	1.6828783952071623e-05	-8.852863077988173e-05
spot that	1.0	1.6828783952071623e-05	0.00016593378496554729
there being	1.0	1.6828783952071623e-05	3.2704611405416707e-06
spend that	1.0	1.6828783952071623e-05	0.00017241774975779243
busy mission	1.0	1.6828783952071623e-05	0.00016021452269089103
they remained	1.0	1.6828783952071623e-05	-1.4976969682459344e-05
seeing he	1.0	1.6828783952071623e-05	0.00012933243054293143
rostrum of	1.0	1.6828783952071623e-05	0.000266906488677977
the keyhole	1.0	1.6828783952071623e-05	-0.000133265298317125
what scientifically	1.0	1.6828783952071623e-05	1.1362850386836351e-05
good by	1.0	1.6828783952071623e-05	6.65027220465316e-05
stand which	1.0	1.6828783952071623e-05	0.00016593378496554729
laid over	1.0	1.6828783952071623e-05	0.00017990293778029075
dignity beyond	1.0	1.6828783952071623e-05	0.00023324892077383375
warsaw area	1.0	1.6828783952071623e-05	0.0001550984682516244
his pajamas	1.0	1.6828783952071623e-05	-5.737781848676727e-05
alex for	1.0	1.6828783952071623e-05	9.289938688260452e-05
grief she	1.0	1.6828783952071623e-05	0.0001995913528696905
eyes dull	1.0	1.6828783952071623e-05	6.729229401731645e-05
saw any	1.0	1.6828783952071623e-05	6.891103078824456e-05
parents room	1.0	1.6828783952071623e-05	0.00016021452269089103
force him	1.0	1.6828783952071623e-05	0.0001995913528696905
scared the	1.0	1.6828783952071623e-05	0.0001995913528696905
suitcases and	1.0	1.6828783952071623e-05	0.0001995913528696905
foolish baby	1.0	1.6828783952071623e-05	0.00023324892077383375
been small	1.0	1.6828783952071623e-05	2.1387295487184824e-05
warren turned	1.0	1.6828783952071623e-05	0.00012655695478674776
bottom but	1.0	1.6828783952071623e-05	0.0001550984682516244
smoke smelled	1.0	1.6828783952071623e-05	0.00016021452269089103
property which	1.0	1.6828783952071623e-05	0.0001995913528696905
nightingale there	1.0	1.6828783952071623e-05	0.00023324892077383375
looked him	1.0	1.6828783952071623e-05	5.8572048272739316e-05
a former	1.0	1.6828783952071623e-05	-8.280132850085183e-05
little time	1.0	1.6828783952071623e-05	5.233816612582715e-05
said over	1.0	1.6828783952071623e-05	1.1111906126493474e-05
moonan could	1.0	1.6828783952071623e-05	0.000266906488677977
to emit	1.0	1.6828783952071623e-05	-8.852863077988173e-05
minds grew	1.0	1.6828783952071623e-05	0.000266906488677977
irony shelley	1.0	1.6828783952071623e-05	0.00023324892077383375
women keeping	1.0	1.6828783952071623e-05	0.00012933243054293143
works at	1.0	1.6828783952071623e-05	0.00017990293778029075
form the	1.0	1.6828783952071623e-05	0.00016593378496554729
a drunkard	1.0	1.6828783952071623e-05	-8.280132850085183e-05
the reckless	1.0	1.6828783952071623e-05	-0.000133265298317125
there whether	1.0	1.6828783952071623e-05	3.2704611405416707e-06
bought at	1.0	1.6828783952071623e-05	0.0001550984682516244
work prevents	1.0	1.6828783952071623e-05	9.861864915726079e-05
never ridden	1.0	1.6828783952071623e-05	5.924181897846127e-05
cold sober	1.0	1.6828783952071623e-05	0.00013541005316222466
eugene the	1.0	1.6828783952071623e-05	0.00012655695478674776
aridity of	1.0	1.6828783952071623e-05	0.000266906488677977
battle to	1.0	1.6828783952071623e-05	0.00017241774975779243
crushers the	1.0	1.6828783952071623e-05	0.000266906488677977
suitcases had	1.0	1.6828783952071623e-05	0.0001995913528696905
smaller bell	1.0	1.6828783952071623e-05	0.000266906488677977
opera would	1.0	1.6828783952071623e-05	0.00017990293778029075
hurry down	1.0	1.6828783952071623e-05	0.00017241774975779243
write another	1.0	1.6828783952071623e-05	0.00013541005316222466
had another	1.0	1.6828783952071623e-05	-5.310275504315981e-05
the remark	1.0	1.6828783952071623e-05	-0.000133265298317125
we moved	1.0	1.6828783952071623e-05	2.9079111933411962e-05
sorrel hair	1.0	1.6828783952071623e-05	0.000266906488677977
four cigarettes	1.0	1.6828783952071623e-05	0.00011681286615980876
was yellowing	1.0	1.6828783952071623e-05	-7.274668308748383e-05
loved it	1.0	1.6828783952071623e-05	0.00017990293778029075
town together	1.0	1.6828783952071623e-05	0.00012144090034748117
far could	1.0	1.6828783952071623e-05	0.0001106055836335583
barrier of	1.0	1.6828783952071623e-05	0.000266906488677977
singing together	1.0	1.6828783952071623e-05	0.00018875603615576766
me hide	1.0	1.6828783952071623e-05	2.8003991859945758e-05
thousand jewish	1.0	1.6828783952071623e-05	0.00016021452269089103
windfall of	1.0	1.6828783952071623e-05	0.000266906488677977
re all	1.0	1.6828783952071623e-05	0.00010510261394950596
creature came	1.0	1.6828783952071623e-05	0.0001995913528696905
them shambled	1.0	1.6828783952071623e-05	1.695647842244546e-05
jack sets	1.0	1.6828783952071623e-05	0.00013541005316222466
other time	1.0	1.6828783952071623e-05	7.792901083760786e-05
time waiting	1.0	1.6828783952071623e-05	4.1855143143218224e-05
just muscled	1.0	1.6828783952071623e-05	6.891103078824456e-05
bad about	1.0	1.6828783952071623e-05	0.00012933243054293143
storing up	1.0	1.6828783952071623e-05	0.000266906488677977
east side	1.0	1.6828783952071623e-05	0.000150470434063952
surgeon returned	1.0	1.6828783952071623e-05	0.00017990293778029075
old or	1.0	1.6828783952071623e-05	5.175663095596295e-05
unconcerned with	1.0	1.6828783952071623e-05	0.000266906488677977
still waiting	1.0	1.6828783952071623e-05	6.496108125311753e-05
yelled and	1.0	1.6828783952071623e-05	0.00023324892077383375
robed in	1.0	1.6828783952071623e-05	0.000266906488677977
mountains kate	1.0	1.6828783952071623e-05	0.00018875603615576766
of debora	1.0	1.6828783952071623e-05	-8.578341134140178e-05
gratings on	1.0	1.6828783952071623e-05	0.000266906488677977
to confide	1.0	1.6828783952071623e-05	-8.852863077988173e-05
the astor	1.0	1.6828783952071623e-05	-0.000133265298317125
drooped about	1.0	1.6828783952071623e-05	0.000266906488677977
bought you	1.0	1.6828783952071623e-05	0.0001550984682516244
with blood	1.0	1.6828783952071623e-05	-3.318032694033853e-05
s wits	1.0	1.6828783952071623e-05	-2.462789581840436e-05
either a	1.0	1.6828783952071623e-05	0.00017990293778029075
careers was	1.0	1.6828783952071623e-05	0.000266906488677977
ask mrs	1.0	1.6828783952071623e-05	0.00013227621706140403
supports was	1.0	1.6828783952071623e-05	0.000266906488677977
glued and	1.0	1.6828783952071623e-05	0.00021356050568443403
noise in	1.0	1.6828783952071623e-05	0.00016593378496554729
the firelight	1.0	1.6828783952071623e-05	-0.000133265298317125
medmenham abbey	1.0	1.6828783952071623e-05	0.000266906488677977
this but	1.0	1.6828783952071623e-05	1.584016244737902e-05
a hand	1.0	1.6828783952071623e-05	-8.280132850085183e-05
dead boy	1.0	1.6828783952071623e-05	0.00012393157994237117
days keerist	1.0	1.6828783952071623e-05	9.426729723558308e-05
whiskey i	1.0	1.6828783952071623e-05	0.00021356050568443403
overpriced he	1.0	1.6828783952071623e-05	0.000266906488677977
baroque fireplace	1.0	1.6828783952071623e-05	0.000266906488677977
was briefly	1.0	1.6828783952071623e-05	-7.274668308748383e-05
the jar	1.0	1.6828783952071623e-05	-0.000133265298317125
street was	1.0	1.6828783952071623e-05	0.00010510261394950596
fanning out	1.0	1.6828783952071623e-05	0.000266906488677977
trees stood	1.0	1.6828783952071623e-05	0.00012933243054293143
door oh	1.0	1.6828783952071623e-05	7.995253722303988e-05
him lacked	1.0	1.6828783952071623e-05	-2.1788904544592022e-05
turned gray	1.0	1.6828783952071623e-05	8.427161423073196e-05
