bigram	frequency	relative frequency	mutual information
object worth	1.0	1.6828783952071623e-05	0.00018875603615576766
trees reminded	1.0	1.6828783952071623e-05	0.00012933243054293143
santa luisa	1.0	1.6828783952071623e-05	0.000266906488677977
elba french	1.0	1.6828783952071623e-05	0.000266906488677977
hot milk	1.0	1.6828783952071623e-05	0.00013876018185364917
wanted bobby	1.0	1.6828783952071623e-05	0.00012144090034748117
facing manhattan	1.0	1.6828783952071623e-05	0.00023324892077383375
black nazi	1.0	1.6828783952071623e-05	9.712445107040901e-05
column lead	1.0	1.6828783952071623e-05	0.00017990293778029075
stately minuet	1.0	1.6828783952071623e-05	0.000266906488677977
nose scratching	1.0	1.6828783952071623e-05	0.00012655695478674776
presence inside	1.0	1.6828783952071623e-05	0.00018875603615576766
deacon gordon	1.0	1.6828783952071623e-05	0.0001995913528696905
stray bullet	1.0	1.6828783952071623e-05	0.00021356050568443403
poultry psychologist	1.0	1.6828783952071623e-05	0.00023324892077383375
oil business	1.0	1.6828783952071623e-05	0.00017241774975779243
ballestre meet	1.0	1.6828783952071623e-05	0.00023324892077383375
thunder rolled	1.0	1.6828783952071623e-05	0.00023324892077383375
lemon tree	1.0	1.6828783952071623e-05	0.000266906488677977
wild dogs	1.0	1.6828783952071623e-05	0.00017241774975779243
egg hatching	1.0	1.6828783952071623e-05	0.00023324892077383375
rationed bottles	1.0	1.6828783952071623e-05	0.000266906488677977
model grasped	1.0	1.6828783952071623e-05	0.00018875603615576766
drunken dope	1.0	1.6828783952071623e-05	0.000266906488677977
polish features	1.0	1.6828783952071623e-05	0.0001995913528696905
eggs uncomfortable	1.0	1.6828783952071623e-05	0.00017241774975779243
ada cousin	1.0	1.6828783952071623e-05	0.00011907176676424945
nude al	1.0	1.6828783952071623e-05	0.00023324892077383375
pillows anita	1.0	1.6828783952071623e-05	0.00021356050568443403
idiotic boy	1.0	1.6828783952071623e-05	0.000266906488677977
reunion halloween	1.0	1.6828783952071623e-05	0.000266906488677977
john asked	1.0	1.6828783952071623e-05	8.54141988601062e-05
black olives	1.0	1.6828783952071623e-05	9.712445107040901e-05
moments humming	1.0	1.6828783952071623e-05	0.00018875603615576766
past thirty	1.0	1.6828783952071623e-05	0.00012144090034748117
alex succeeded	1.0	1.6828783952071623e-05	9.289938688260452e-05
afterward found	1.0	1.6828783952071623e-05	0.00021356050568443403
filthy fourth	1.0	1.6828783952071623e-05	0.000266906488677977
fury split	1.0	1.6828783952071623e-05	0.0001995913528696905
flopped back	1.0	1.6828783952071623e-05	0.000266906488677977
spectacle progressed	1.0	1.6828783952071623e-05	0.000266906488677977
baby francis	1.0	1.6828783952071623e-05	0.0001550984682516244
ammunition warren	1.0	1.6828783952071623e-05	0.00021356050568443403
man dropped	1.0	1.6828783952071623e-05	3.284515414238834e-05
meet exhusband	1.0	1.6828783952071623e-05	0.00017241774975779243
fishkill past	1.0	1.6828783952071623e-05	0.000266906488677977
goodbye mrs	1.0	1.6828783952071623e-05	0.00023324892077383375
asked standing	1.0	1.6828783952071623e-05	7.694801572941505e-05
black eye	1.0	1.6828783952071623e-05	9.712445107040901e-05
termed arianists	1.0	1.6828783952071623e-05	0.000266906488677977
exclusively negro	1.0	1.6828783952071623e-05	0.000266906488677977
bicycle gear	1.0	1.6828783952071623e-05	0.00021356050568443403
doghouse half	1.0	1.6828783952071623e-05	0.000266906488677977
plaster casts	1.0	1.6828783952071623e-05	0.0001995913528696905
till dawn	1.0	1.6828783952071623e-05	0.00017241774975779243
room unnoticed	1.0	1.6828783952071623e-05	6.420823506724516e-05
trees standing	1.0	1.6828783952071623e-05	0.00012933243054293143
fucken weather	1.0	1.6828783952071623e-05	0.00017990293778029075
repeated po	1.0	1.6828783952071623e-05	0.00023324892077383375
god dammit	1.0	1.6828783952071623e-05	7.995253722303988e-05
fluttering birds	1.0	1.6828783952071623e-05	0.000266906488677977
mention bringing	1.0	1.6828783952071623e-05	0.00017990293778029075
wore army	1.0	1.6828783952071623e-05	0.00013227621706140403
fear fused	1.0	1.6828783952071623e-05	0.00014235868758945454
web plans	1.0	1.6828783952071623e-05	0.000266906488677977
mavis smiled	1.0	1.6828783952071623e-05	0.00023324892077383375
bunkmate eliot	1.0	1.6828783952071623e-05	0.000266906488677977
telephone clicked	1.0	1.6828783952071623e-05	0.0001550984682516244
market expecting	1.0	1.6828783952071623e-05	0.00017990293778029075
berlitz english	1.0	1.6828783952071623e-05	0.000266906488677977
grass stripped	1.0	1.6828783952071623e-05	0.00016593378496554729
barrels tumbled	1.0	1.6828783952071623e-05	0.00023324892077383375
scratchiness suggesting	1.0	1.6828783952071623e-05	0.000266906488677977
corcoran gallery	1.0	1.6828783952071623e-05	0.000266906488677977
eyes grow	1.0	1.6828783952071623e-05	6.729229401731645e-05
magpies thieving	1.0	1.6828783952071623e-05	0.000266906488677977
winston wished	1.0	1.6828783952071623e-05	9.289938688260452e-05
physical pain	1.0	1.6828783952071623e-05	0.000266906488677977
deplorably ignorant	1.0	1.6828783952071623e-05	0.000266906488677977
morning made	1.0	1.6828783952071623e-05	9.56748626387882e-05
medieval damnation	1.0	1.6828783952071623e-05	0.000266906488677977
pacing leaned	1.0	1.6828783952071623e-05	0.000266906488677977
twelve miles	1.0	1.6828783952071623e-05	0.00018875603615576766
hundred hidden	1.0	1.6828783952071623e-05	0.00013876018185364917
good english	1.0	1.6828783952071623e-05	6.65027220465316e-05
pfennig back	1.0	1.6828783952071623e-05	0.000266906488677977
juanita holding	1.0	1.6828783952071623e-05	0.00013227621706140403
kitchenette cooking	1.0	1.6828783952071623e-05	0.00023324892077383375
annoyance ran	1.0	1.6828783952071623e-05	0.000266906488677977
busy today	1.0	1.6828783952071623e-05	0.00016021452269089103
hospital mr	1.0	1.6828783952071623e-05	0.00017990293778029075
meeting wilson	1.0	1.6828783952071623e-05	0.00017241774975779243
harlem gangs	1.0	1.6828783952071623e-05	0.00018875603615576766
heart exist	1.0	1.6828783952071623e-05	0.00013227621706140403
searching frantically	1.0	1.6828783952071623e-05	0.00021356050568443403
half sister	1.0	1.6828783952071623e-05	0.00012655695478674776
kidneys caused	1.0	1.6828783952071623e-05	0.000266906488677977
abel turned	1.0	1.6828783952071623e-05	0.00013227621706140403
careful upkeep	1.0	1.6828783952071623e-05	0.00018875603615576766
staff correspondent	1.0	1.6828783952071623e-05	0.0001995913528696905
tenth time	1.0	1.6828783952071623e-05	0.000266906488677977
afternoon mrs	1.0	1.6828783952071623e-05	0.00012393157994237117
instant remember	1.0	1.6828783952071623e-05	0.00016021452269089103
constantly slipping	1.0	1.6828783952071623e-05	0.00021356050568443403
grounds fujimoto	1.0	1.6828783952071623e-05	0.00021356050568443403
great sweeping	1.0	1.6828783952071623e-05	9.861864915726079e-05
excess cushion	1.0	1.6828783952071623e-05	0.000266906488677977
ten minutes	1.0	1.6828783952071623e-05	0.00011681286615980876
narrow barrier	1.0	1.6828783952071623e-05	0.0001995913528696905
dried mud	1.0	1.6828783952071623e-05	0.00018875603615576766
staggered forward	1.0	1.6828783952071623e-05	0.00023324892077383375
evening lights	1.0	1.6828783952071623e-05	0.00012933243054293143
soldiers emerged	1.0	1.6828783952071623e-05	0.00014624536987614754
openly flying	1.0	1.6828783952071623e-05	0.00017990293778029075
low nigras	1.0	1.6828783952071623e-05	0.00013541005316222466
glass panes	1.0	1.6828783952071623e-05	0.0001550984682516244
dark prevot	1.0	1.6828783952071623e-05	9.56748626387882e-05
federal soldiers	1.0	1.6828783952071623e-05	0.00021356050568443403
active imagnation	1.0	1.6828783952071623e-05	0.00023324892077383375
hunt morgan	1.0	1.6828783952071623e-05	0.000266906488677977
gather ye	1.0	1.6828783952071623e-05	0.000266906488677977
braver men	1.0	1.6828783952071623e-05	0.000266906488677977
back stooping	1.0	1.6828783952071623e-05	4.138598387702477e-05
spare kate	1.0	1.6828783952071623e-05	0.00021356050568443403
boring day	1.0	1.6828783952071623e-05	0.000266906488677977
door flew	1.0	1.6828783952071623e-05	7.995253722303988e-05
low water	1.0	1.6828783952071623e-05	0.00013541005316222466
walk plainly	1.0	1.6828783952071623e-05	0.00012655695478674776
enabled observers	1.0	1.6828783952071623e-05	0.000266906488677977
poor boy	1.0	1.6828783952071623e-05	0.00013541005316222466
extraordinary luminescence	1.0	1.6828783952071623e-05	0.00023324892077383375
juanita awoke	1.0	1.6828783952071623e-05	0.00013227621706140403
mcfeeley told	1.0	1.6828783952071623e-05	0.00014624536987614754
open give	1.0	1.6828783952071623e-05	0.00010175248525808141
odd coincidence	1.0	1.6828783952071623e-05	0.000266906488677977
fletcher nodded	1.0	1.6828783952071623e-05	0.00018875603615576766
fertile earth	1.0	1.6828783952071623e-05	0.000266906488677977
pa pulled	1.0	1.6828783952071623e-05	0.00011681286615980876
covers making	1.0	1.6828783952071623e-05	0.00017990293778029075
curtained window	1.0	1.6828783952071623e-05	0.000266906488677977
small knoll	1.0	1.6828783952071623e-05	0.00010016028995067484
eyes dancing	1.0	1.6828783952071623e-05	6.729229401731645e-05
payne loomed	1.0	1.6828783952071623e-05	0.00016593378496554729
flagellation naked	1.0	1.6828783952071623e-05	0.000266906488677977
english china	1.0	1.6828783952071623e-05	0.00017241774975779243
figures raised	1.0	1.6828783952071623e-05	0.00018875603615576766
side entrance	1.0	1.6828783952071623e-05	0.00011258780197200428
long dungeon	1.0	1.6828783952071623e-05	7.058559694882817e-05
charlie ate	1.0	1.6828783952071623e-05	0.00023324892077383375
careless writing	1.0	1.6828783952071623e-05	0.000266906488677977
sharply smoothly	1.0	1.6828783952071623e-05	0.00023324892077383375
alligatored bong	1.0	1.6828783952071623e-05	0.000266906488677977
citron yellow	1.0	1.6828783952071623e-05	0.000266906488677977
kissings enthusiastic	1.0	1.6828783952071623e-05	0.000266906488677977
steps started	1.0	1.6828783952071623e-05	0.00012655695478674776
sweet nigger	1.0	1.6828783952071623e-05	0.00011907176676424945
walked back	1.0	1.6828783952071623e-05	0.00011681286615980876
black mare	1.0	1.6828783952071623e-05	9.712445107040901e-05
amateur rendering	1.0	1.6828783952071623e-05	0.000266906488677977
doctor stood	1.0	1.6828783952071623e-05	8.427161423073196e-05
hebraic faces	1.0	1.6828783952071623e-05	0.000266906488677977
wrong table	1.0	1.6828783952071623e-05	0.00018875603615576766
trembling hand	1.0	1.6828783952071623e-05	0.00016593378496554729
drop clinging	1.0	1.6828783952071623e-05	0.0001995913528696905
table silver	1.0	1.6828783952071623e-05	0.00011681286615980876
wilson asked	1.0	1.6828783952071623e-05	0.00012393157994237117
spic red	1.0	1.6828783952071623e-05	0.000266906488677977
work papers	1.0	1.6828783952071623e-05	9.861864915726079e-05
po valley	1.0	1.6828783952071623e-05	0.00017990293778029075
company plant	1.0	1.6828783952071623e-05	0.00013541005316222466
hino decided	1.0	1.6828783952071623e-05	0.00013541005316222466
great clodhoppers	1.0	1.6828783952071623e-05	9.861864915726079e-05
seventh ulanys	1.0	1.6828783952071623e-05	0.000266906488677977
kiss outraged	1.0	1.6828783952071623e-05	0.00017990293778029075
white town	1.0	1.6828783952071623e-05	7.995253722303988e-05
miss keene	1.0	1.6828783952071623e-05	9.861864915726079e-05
blushing raise	1.0	1.6828783952071623e-05	0.000266906488677977
vine bower	1.0	1.6828783952071623e-05	0.000266906488677977
conversation open	1.0	1.6828783952071623e-05	0.0001995913528696905
hill fists	1.0	1.6828783952071623e-05	0.0001550984682516244
excellent place	1.0	1.6828783952071623e-05	0.00023324892077383375
remarkable proposal	1.0	1.6828783952071623e-05	0.00023324892077383375
low tones	1.0	1.6828783952071623e-05	0.00013541005316222466
turkey cock	1.0	1.6828783952071623e-05	0.000266906488677977
brown suits	1.0	1.6828783952071623e-05	0.00016021452269089103
theatrically dressed	1.0	1.6828783952071623e-05	0.00023324892077383375
oak chest	1.0	1.6828783952071623e-05	0.00023324892077383375
dark water	1.0	1.6828783952071623e-05	9.56748626387882e-05
lance stevie	1.0	1.6828783952071623e-05	0.000266906488677977
brown ear	1.0	1.6828783952071623e-05	0.00016021452269089103
legs twitched	1.0	1.6828783952071623e-05	0.00014624536987614754
humans broke	1.0	1.6828783952071623e-05	0.000266906488677977
man write	1.0	1.6828783952071623e-05	3.284515414238834e-05
eileen treat	1.0	1.6828783952071623e-05	0.00010870111968531128
perfectly happy	1.0	1.6828783952071623e-05	0.00021356050568443403
fragrant air	1.0	1.6828783952071623e-05	0.000266906488677977
men pulled	1.0	1.6828783952071623e-05	5.791139037670983e-05
send hino	1.0	1.6828783952071623e-05	0.00018875603615576766
moonlight lay	1.0	1.6828783952071623e-05	0.00018875603615576766
00 irv	1.0	1.6828783952071623e-05	0.000266906488677977
favorable confinement	1.0	1.6828783952071623e-05	0.000266906488677977
jingled marbles	1.0	1.6828783952071623e-05	0.000266906488677977
half past	1.0	1.6828783952071623e-05	0.00012655695478674776
evening pretending	1.0	1.6828783952071623e-05	0.00012933243054293143
belligerently ah	1.0	1.6828783952071623e-05	0.000266906488677977
voice betrayed	1.0	1.6828783952071623e-05	9.426729723558308e-05
hot compresses	1.0	1.6828783952071623e-05	0.00013876018185364917
local labor	1.0	1.6828783952071623e-05	0.00017241774975779243
smooth face	1.0	1.6828783952071623e-05	0.00018875603615576766
film inside	1.0	1.6828783952071623e-05	0.00021356050568443403
classical records	1.0	1.6828783952071623e-05	0.000266906488677977
sketched sitting	1.0	1.6828783952071623e-05	0.00023324892077383375
mother naked	1.0	1.6828783952071623e-05	0.00013541005316222466
krakow boulevard	1.0	1.6828783952071623e-05	0.000266906488677977
water dipped	1.0	1.6828783952071623e-05	8.427161423073196e-05
grimly satisfied	1.0	1.6828783952071623e-05	0.00021356050568443403
rumanian shawl	1.0	1.6828783952071623e-05	0.000266906488677977
previous scandals	1.0	1.6828783952071623e-05	0.00017990293778029075
mrs andrus	1.0	1.6828783952071623e-05	8.65843182825651e-05
massive reservation	1.0	1.6828783952071623e-05	0.00021356050568443403
breath beating	1.0	1.6828783952071623e-05	0.00017990293778029075
walk miles	1.0	1.6828783952071623e-05	0.00012655695478674776
security figures	1.0	1.6828783952071623e-05	0.000266906488677977
fully bout	1.0	1.6828783952071623e-05	0.00018875603615576766
rural hostelries	1.0	1.6828783952071623e-05	0.00023324892077383375
patrol snaked	1.0	1.6828783952071623e-05	0.00016593378496554729
market quotations	1.0	1.6828783952071623e-05	0.00017990293778029075
dawn argiento	1.0	1.6828783952071623e-05	0.00017990293778029075
good watson	1.0	1.6828783952071623e-05	6.65027220465316e-05
ran crazily	1.0	1.6828783952071623e-05	0.00011465439497338908
pound blocks	1.0	1.6828783952071623e-05	0.000266906488677977
amy walked	1.0	1.6828783952071623e-05	0.00017990293778029075
surveyor rector	1.0	1.6828783952071623e-05	0.000266906488677977
marvelously high	1.0	1.6828783952071623e-05	0.000266906488677977
sweet lovin	1.0	1.6828783952071623e-05	0.00011907176676424945
unique circumstances	1.0	1.6828783952071623e-05	0.000266906488677977
someday god	1.0	1.6828783952071623e-05	0.00023324892077383375
payne shook	1.0	1.6828783952071623e-05	0.00016593378496554729
hand bade	1.0	1.6828783952071623e-05	7.41186170289851e-05
cool air	1.0	1.6828783952071623e-05	0.00016593378496554729
harpy eagle	1.0	1.6828783952071623e-05	0.000266906488677977
drinking cost	1.0	1.6828783952071623e-05	0.0001995913528696905
rifle cracked	1.0	1.6828783952071623e-05	0.00018875603615576766
employer checked	1.0	1.6828783952071623e-05	0.000266906488677977
attended time	1.0	1.6828783952071623e-05	0.00023324892077383375
occasional traveler	1.0	1.6828783952071623e-05	0.00021356050568443403
sea spray	1.0	1.6828783952071623e-05	0.00013876018185364917
room mrs	1.0	1.6828783952071623e-05	6.420823506724516e-05
shapeless coat	1.0	1.6828783952071623e-05	0.00023324892077383375
hut opposite	1.0	1.6828783952071623e-05	0.0001550984682516244
save mama	1.0	1.6828783952071623e-05	0.00018875603615576766
steps john	1.0	1.6828783952071623e-05	0.00012655695478674776
dull boom	1.0	1.6828783952071623e-05	0.0001995913528696905
cloth dried	1.0	1.6828783952071623e-05	0.00017241774975779243
yawning yehhh	1.0	1.6828783952071623e-05	0.00023324892077383375
believably sincere	1.0	1.6828783952071623e-05	0.000266906488677977
finally begin	1.0	1.6828783952071623e-05	0.000150470434063952
methodist episcopal	1.0	1.6828783952071623e-05	0.00023324892077383375
terror thunder	1.0	1.6828783952071623e-05	0.0001995913528696905
bad cold	1.0	1.6828783952071623e-05	0.00012933243054293143
due appreciation	1.0	1.6828783952071623e-05	0.0001995913528696905
city hat	1.0	1.6828783952071623e-05	0.00011681286615980876
found ol	1.0	1.6828783952071623e-05	8.54141988601062e-05
union soldiers	1.0	1.6828783952071623e-05	0.00018875603615576766
fairly plucked	1.0	1.6828783952071623e-05	0.00023324892077383375
loving man	1.0	1.6828783952071623e-05	0.00023324892077383375
wrote kate	1.0	1.6828783952071623e-05	0.00014624536987614754
fer ole	1.0	1.6828783952071623e-05	0.00023324892077383375
warmongering capitalists	1.0	1.6828783952071623e-05	0.000266906488677977
gentle whir	1.0	1.6828783952071623e-05	0.00018875603615576766
